MAC1,MAC2,duration,frequency
000e3578909b,000625e449be,646,2
00909632683c,00022d463a98,182,1
000cf17e68c2,000b7d964bbe,91,1
000cf17e68c2,000e356f1357,1,1
009096e44adf,0014a5be9edd,4831,1
009096e44adf,000d937d3ec2,3556,1
009096e44adf,00022d463a98,1878,1
0014a5be9edd,000d937d3ec2,3616,1
0014a5be9edd,00022d463a98,1938,1
000d937d3ec2,00022d463a98,2139,1
0014a4b09606,000e3578909b,6.5,2
0012f09203d3,0011f527968f,42.6666666666667,3
0013ce928d27,000625e449be,334.833333333333,6
00150080c072,0014a552a35d,119,1
00022d047287,0014a5fede13,67,1
0014a5fede13,0014a5c14047,3549,1
003065203940,000d93cab021,68,1
000d93cab021,0012f09203d3,190.2,5
00022d62ea9a,0013cee50b5e,301.076923076923,13
0012f09203d3,0013cee50b5e,205.571428571429,14
00904b1cb9e3,00022d6c81e1,57,1
00904b1cb9e3,0012f09203d3,57,1
00022d6c81e1,0012f09203d3,355.5,2
00904bbf071b,000d93cab021,283.5,2
0014a552bcaa,0014a5f3232b,3471,1
00904b2d9d7a,0012f09203d3,35.9,10
00904b2d9d7a,00306502c182,40,2
009096d4ce10,001451bd6b24,3635,4
000423284ade,000625e449be,110,2
000423b0f804,0030bde66874,568,20
0012f09203d3,00022d262e4e,77.75,4
00095b7ebec0,00042380963b,79,1
00042380963b,00054ec291ca,2539,2
0030657bdb57,00022d9f0792,61,1
0012f09203d3,00022d02a81b,31.5,2
000cf1af5de1,00042380963b,136,1
00042380963b,0012f0f635fa,2103,1
00904b2e2596,0012f0f635fa,623.25,4
00028a236470,0012f0fb6705,25.5,2
004096ed1367,000423284ade,2.2,5
0014bffb2e20,000423284ade,140.75,4
000e2efb5233,0012f0d921e0,72.6,5
0012f082b0ae,000423284ade,113.674418604651,43
000423284ade,00028a236470,119.384615384615,13
0012f0d921e0,0012f0b38047,54,2
000e356f1357,0012f0d921e0,176,1
00022ddbfb55,00022d5b38e5,61,1
0014a5e34dc6,0014a5d80919,5,1
0014a5d80919,0012f09203d3,1815,1
0012f0d921e0,0012f04d7fdc,47,1
000e2efb5233,0012f0e62a78,36.5,2
000e2efb5233,000b7dee4211,4,1
000c41d7de06,000423284ade,135.210526315789,19
000423284ade,000b7daae405,209.5,2
000423284ade,0014a4b09606,157.444444444444,9
009096c9c225,00022d62ea9a,1,2
0012f0f6b042,000d28fd1813,33.6666666666667,6
0012f0110374,0012f0f6b042,68.3333333333333,3
0012f0f6b042,0012f0c6a17f,17,1
0012f0f6b042,0012f0b38047,67,2
000e2efb5233,0012f0f6b042,1,2
001195fa35dd,0013ce928d27,37,1
00022d63a45e,0014a57b8879,89,1
003065203940,001451bd6b24,86.5714285714286,7
001124d007e7,0012f09203d3,183,1
001124a51256,0012f0d921e0,70,1
00904bb0f52f,0012f09203d3,64.8333333333333,6
0012f09203d3,00022d08e0dd,39.5,4
0012f0d921e0,000d28fd1813,9,1
009096c67135,0012f09203d3,336.96875,96
0012f0bbb688,000423284ade,119.8,10
000d9399c40b,00904bbf071b,68,1
000d9399c40b,0012f09203d3,68,1
0012f081c713,000423284ade,19.05,20
000423284ade,00054ec98797,459,2
000423284ade,00054ef033f7,198.214285714286,14
000423c6784f,0013ce928d27,270,8
0012f0f635fa,0013ce928d27,3,3
0012f0f635fa,0014a4b09606,1.33333333333333,3
0012f04d7fdc,0013ce928d27,15.3333333333333,3
004096ed1367,000d28fd1813,6.75,4
00904b5836ed,0014a4cd53bf,109,1
009096d4ce10,009096c8c000,1451.75,4
000b7d782fc4,000423c6784f,184,1
0012f0c6a17f,00601d8969c8,13,3
00053c3737fc,00601d8969c8,2691,1
00904b517a14,001451bd6b24,908,3
00904bd1c926,0012f09203d3,233.75,4
00904bd1c926,0014a4dd4f52,20705,1
00022d7caf83,0012f09203d3,63,1
000b7db2cd2d,00166f84c2dd,303,1
0012f0b38047,00601d8969c8,7363.66666666667,3
00054e517a26,00601d8969c8,1253,1
009047ef19b4,00022d62ea9a,619,3
000c30ea1c39,0030651a4b00,26,1
001451bd6b24,009047ef19b4,812,2
00909608bfdd,0014a58c436b,3543,1
003065cd5a9c,0011247fd70d,3935.5,2
00306502c182,009047ef19b4,214,4
0013ce64e5ba,000d28fd1813,90.1384615384615,130
000e358c7be5,000423284ade,131.740740740741,27
000423284ade,001217c93e63,153.454545454545,11
009047ef19b4,009096bde0c7,101,2
009096bde0c7,00904bbf071b,20.3333333333333,3
00904bbf071b,009047ef19b4,62.5,2
000423284ade,0012f0c6a17f,39.5789473684211,19
0013ce928d27,000423284ade,159.6,5
000d28c517b3,0012f0c6a17f,1,1
000d28c517b3,004096db7862,2,1
0012f0c6a17f,004096db7862,5,1
00054e86b2e1,000423284ade,145.809523809524,21
0014a5eda0cc,00306502c182,70,1
0014a5eda0cc,00904b2d9d7a,858,1
0014a5eda0cc,009047ef19b4,2843,1
00904b2d9d7a,009047ef19b4,664,3
000e35b2cb52,0012f04d7fdc,32,1
000423284ade,000b7db2cd2d,1,1
001451a6f85c,0012f04d7fdc,49,1
0014a5f3c410,0014a557f7d6,21,1
0014a51b1466,0014a5f3c410,1597,1
000d28fd1813,000e35cc7944,1057.3,10
00601d8969c8,0013ce64e5ba,356.923076923077,13
00904b45900f,001451bd6b24,232.5,2
001217672216,0014a5810993,3437,1
001451bd6b24,009096c9c225,177,2
009047ef19b4,009096c9c225,459,1
0014a5810993,0012f0792c58,187,1
0014a5e34dc6,003065203940,122.5,4
00022d9f0792,003065203940,80.6,5
0014a5e34dc6,001451bd6b24,816.833333333333,6
001124a51256,001217672216,88.5,4
003065203940,0014a4dd4f52,97.2142857142857,14
00022d9f0792,00904b69bc26,326,2
00904b69bc26,009096c9c225,988,1
00904b69bc26,00904bbf071b,326.75,4
00306502c182,00904b517a14,438.7,10
009047ef19b4,003065203940,3,1
00022d635a2e,00022d9f0792,42,2
00904b69bc26,00022d635a2e,39,1
00904b69bc26,003065203940,39,1
00904b69bc26,009096d4ce10,39,1
00022d635a2e,009096d4ce10,83,1
003065203940,0012f0454146,331,1
0013ceb3be46,000d28fd1813,63.448275862069,29
0012f0a6ca93,00095b7ebec0,1.66666666666667,3
00904bbf071b,00022d6c81e1,20,1
0012f0934af5,0012f04d7fdc,16.5,4
0012f0934af5,00601d9e8ca6,13,1
0013ceb3be46,00054e517a26,8,1
00054e517a26,0012f04d7fdc,11,1
00904b69bc26,00904bb0f52f,10,1
00904b69bc26,0009b7a2ab89,107,1
00904bbf071b,0009b7a2ab89,17,3
00904bb0f52f,0009b7a2ab89,45,1
0013ce64e5ba,0012f0a6ca93,29.75,4
00095b7ebec0,0011f5c3839c,1.25,4
0013ce64e5ba,0011f5c3839c,4.85714285714286,14
0011f5c3839c,0013ceb3be46,8.68421052631579,19
0011f5c3839c,00601d9e8ca6,66,1
0011f5c3839c,001124a51256,2,1
0013ce64e5ba,00054e02b44f,40.3125,16
00095b7ebec0,00054e02b44f,7.4,5
0013ce64e5ba,001217672216,272.571428571429,7
00904b452557,009096fbcbdc,63,1
000d28373922,003065a97bb7,19,2
000d28373922,0012f0eadeba,32.3333333333333,3
000423284ade,0012f0eadeba,45,3
0012f0eadeba,00053ce14c68,9.5,2
0012f0eadeba,000d28fd1813,9.57627118644068,59
000423b0f804,000423284ade,34.2941176470588,34
000423284ade,000423589966,139.625,16
000423f02c87,00306502c182,34,2
00022d6c81e1,003065203940,73,2
000fb5d75789,00095ba311ec,178,1
001124d1feb6,00054e86b2e1,6808,1
00095ba311ec,001124d1feb6,4,1
00022d736f5a,0012f0454146,1021,1
00904b69bc26,00904b1cb9e3,47,1
00904b69bc26,00306502c182,736,1
00904b1cb9e3,00306502c182,142,1
000423284ade,00095b1ae531,98.7692307692308,26
0012f0454146,00306502c182,381,1
001451bd6b24,00306502c182,821.5,2
00306502c182,00904b45900f,146.333333333333,6
00306502c182,00904bd1c926,2,1
00904b45900f,00904bd1c926,9063,2
0012f0c8ad84,000423284ade,153.642857142857,14
0012f0c8ad84,00095b1ae531,190.444444444444,9
00306502c182,00904bc0352c,171.333333333333,3
00306502c182,00904b4557d3,129.888888888889,9
00306502c182,009096c9c225,33.5,2
0012f0c8ad84,00054e86b2e1,724.772727272727,22
000423b0f804,0012f0c8ad84,217.550561797753,89
00904b69bc26,009047ef19b4,1018,1
0013ceb3be46,000423284ade,149.666666666667,9
009096f44695,00022d6c81e1,225,1
000423284ade,00146cf1742b,63.8571428571429,7
0012f0d9baad,00146cf1742b,16.3636363636364,11
0012f09832e9,000423284ade,90,4
00054ec291ca,000423284ade,285.5,6
00054ec291ca,00146cf1742b,789,2
009096bde0c7,0013cee50b5e,1845,1
00904b00fdfd,00022d08e0dd,73.5,2
00306502c182,00022d08e0dd,63.75,4
00054ec044f6,000423284ade,184.5,2
000423284ade,000d28373922,65,2
000d28373922,000423c6784f,18,1
000cf19ad87f,000423284ade,68,1
00601d29a832,000d28fd1813,268,3
0013cec64669,000423284ade,141.8,5
000423284ade,00a111a32c09,79,1
00095ba311ec,000423284ade,157.5,2
000d28fd1813,00601d8993e8,1917.28571428571,7
000423284ade,00904b2e2596,124,8
0013ce64e5ba,000423284ade,126.125,8
0012f0f635fa,00904ba7a5a5,71.5,2
009096c9c225,00904b2d9d7a,84,1
00022d7fabc2,000b7d2ebcfe,87,2
0030bd92ecfa,000423284ade,186,1
0030bd92ecfa,0013ce928d27,751,1
00042380963b,000423284ade,149,2
001451bd6b24,0014a5cb6faf,1228,1
0012f0f635fa,000423284ade,16,1
000423284ade,00904b2f31b2,11,1
0012f0e66b40,000c41414f9e,6,1
000b7d2ebcfe,0011f5f2aa0d,1975.66666666667,3
0012f082b0ae,000f66d91d94,313,1
000423284ade,000e35d1f93f,241,2
000423c6784f,000423284ade,109.545454545455,11
00022d9f0792,001451bd6b24,1,1
00022d9f0792,0013cee50b5e,241,1
000e35d1f93f,0013cec64669,463.5,2
00022d262e4e,00022d62ea9a,76,1
000e35fb610e,00022d9f0792,1,1
000e35fb610e,00904ba0e82d,1,1
000e35fb610e,009096d4ce10,1,1
00904ba0e82d,009096d4ce10,1147,2
00022d9d5961,0012f0f635fa,61,1
0012f0f635fa,00054e02b44f,35,8
000e35fb610e,00022d736f5a,78.5,2
0012f0f58f7a,000e358c7be5,60.5,2
0012f0f58f7a,00146cf1742b,11,1
000d28fd1813,000fb5ec34a6,6,3
000d28fd1813,000423c6784f,36.4,5
00053c1b6c3b,00022d9f0792,14,1
00054e02b44f,0012f082b0ae,20,1
0012f082b0ae,0012f0f58f7a,189.5,2
00022d7caf83,003065203940,62,1
000d28fd1813,000423b0f804,73.2456140350877,57
0030bdfe4a2a,00054e02b44f,79,1
00054e02b44f,00601d8993e8,184,1
00904b08721c,00306502c182,136.125,8
00022d736f5a,00904ba0e82d,552.5,2
000b7db2cd2d,000fb5d75789,1269.2,5
00022d736f5a,00904b7315cf,162.5,8
00904b7315cf,009096d4ce10,1006.8,5
00904b7315cf,0013cee50b5e,1892,1
00904b7315cf,0014a5270c08,22,2
00904bbf071b,00909647ea45,33,1
00022d635a2e,00904b7315cf,76,1
0014a5a85622,0015c6f4619b,1700,1
00904b0e524c,0015c6f4619b,1285,1
00022d7caf83,000d9384a123,62,1
00022d7caf83,0014a4cd53bf,62,1
003065203940,00904ba0e82d,4,2
000e35f7ec4c,00054ec98797,49,1
00601d8969c8,00601d8993e8,9869.75,4
000b7d2eb8fe,000d28fd1813,767.636363636364,11
003065203940,0014a5eda0cc,444,1
0014a4dd4f52,00904ba0e82d,4117,3
00904ba0e82d,0014a5d8f24d,1670,1
00904ba0e82d,000d931001f3,2636.75,4
0014a5d8f24d,000d931001f3,697,5
0012f04d7fdc,0013cea96215,127,4
0013ce64e5ba,0013cea96215,46,1
000cf1af5de1,0013cea96215,140.333333333333,3
000e2efb5233,0013cea96215,1,1
0013cea96215,0012f0b38047,301,3
00054ef9b3da,0013cea96215,1,1
000e35845ed0,00022d9f0792,1,1
009096266384,009096c67135,1970.04,25
009096c67135,00306502c182,39.6538461538462,26
000e35845ed0,009096eb8333,105,1
00904bbf071b,009096eb8333,161,3
000d931001f3,009096eb8333,374.666666666667,3
000423589966,0012f0c8ad84,306,1
0012f0fc1778,0012f0c8ad84,1471,1
0012f0c8ad84,000423c6784f,150.733333333333,15
00022d635a2e,0013cee50b5e,61,1
00022d635a2e,009096c67135,993.5,2
009096c67135,00904bbf071b,25.5789473684211,19
00904bbf071b,009096266384,30,1
000e351b8c36,00095ba311ec,190,1
00022d5b38e5,00022d947a10,52,1
00022d947a10,0014a5d8f24d,85,1
00022d947a10,0013cee50b5e,85,1
0014a5d8f24d,0013cee50b5e,1142,1
000e35845ed0,00306502c182,1,2
000d9384a123,009096eb8333,121,1
009096eb8333,00306502c182,1,1
009096eb8333,00022d5b38e5,1041,2
0014a4dd4f52,0014a5cb6faf,5,1
009096bde0c7,000d931001f3,256.333333333333,3
00601d8969c8,000e351b8c36,99,1
000423b0f804,00054ebdf194,93.6,5
00022d8e2abd,0011f5289ae8,114,1
0014a5aea3fb,001124ba884b,1477,1
001124d4ddd5,001124ba884b,2323,1
001124d4ddd5,000d937d3ec2,914,2
001124ba884b,000d937d3ec2,784,1
009096eacff5,0014a538673c,5791,1
0013ce64e5ba,0012f0a4b124,224.52380952381,21
0013ce928d27,0012f0a4b124,225.333333333333,15
00022d08e0dd,001451bd6b24,63,1
009096a99b54,0011244e76e0,104,1
009096a99b54,00904b732d00,104,1
0011244e76e0,00904b732d00,193,1
00095ba311ec,0013ce928d27,451,1
0012f04d7fdc,00054e02b44f,141,1
000c41d7de06,009096f86364,34,1
000423589966,009096f86364,159,2
000423b0f804,0012f0a7d508,50.3333333333333,3
0012f0a7d508,0012f0c6a17f,29,1
0012f0a7d508,0013ceb3be46,131,1
000423284ade,00053ce14c68,241,1
0013ce928d27,00053ce14c68,1736,1
0030bd92ecfa,00601d8993e8,4445,1
003065a97bb7,000423284ade,50,4
000423284ade,000fb568fe9d,155.25,12
000fb568fe9d,00095ba311ec,1397,2
00028a536ff4,000423284ade,41.3333333333333,3
00028a536ff4,0012f0c8ad84,1138.31578947368,19
0012f0c8ad84,00054ec291ca,1432,1
00022d9f0792,0014a5f3c410,2,1
009096c9c225,0014a5f3c410,57,1
00022d9f0792,0014a55de374,28,1
00904bbf071b,0014a55de374,21,2
00022d736f5a,00306502c182,271,4
000423284ade,0012f0a4b124,206,2
0014a5fd05a5,0014a5f8818d,1656,1
0014a5f8818d,0014a5ecf220,1553,1
0014a5f8818d,000e3517ba29,1001,1
0014a5ecf220,000e3517ba29,1271,1
001124e12313,000e3517ba29,348,1
003065203940,0009b7a2ab89,63,2
0009b7a2ab89,001451f80098,169.5,12
0009b7a2ab89,00904b517a14,292.666666666667,3
001451f80098,00904b517a14,1868.52941176471,17
00904b517a14,0014a5eda0cc,655,1
0014a5eda0cc,0009b7a2ab89,1946.5,2
0009b7a2ab89,000d931001f3,489,11
00022d9f0792,001451f80098,109.5,2
003065203940,000a95c5076b,32,2
0014a4cd53bf,000a95c5076b,244,1
00022d9f0792,000a95c5076b,1,1
009096d4ce10,000a95c5076b,63,2
0012f0eadeba,0013cea96215,36,1
0012f0c8197c,0013cea96215,8,1
000423284ade,000fb5d75789,124.833333333333,6
0015c6f4619b,000cf1af5de1,175,1
0014a59f6e0c,0014a5ed10fb,1770,1
0014a5e542e2,00112434d249,1813,1
0014a5e542e2,0004237bb84a,1800,1
00112434d249,0004237bb84a,1803,1
000e356f1357,000e3578909b,49.5,2
00904b507fa4,0012f0b66c8e,28,1
00904b9ec073,000423f02c87,69,1
00095b1ae531,000e3578909b,2303,1
000423f02c87,009096d4ce10,836,1
000423f02c87,00022d5b38e5,836,1
0013ce64e5ba,000e3578909b,265.75,4
000e358c7be5,000e3578909b,3303,1
000e3578909b,0013ce928d27,1811,1
009096c8c000,000d9384a123,108,2
000423284ade,00054e61460e,159,1
0013ce928d27,00054ec98797,567.2,5
0012f09203d3,00022dc0f88d,20,1
0014a5e34dc6,0012f0ab04e0,1042.33333333333,3
009096bde0c7,0014a5e34dc6,185,1
009096bde0c7,0014a4dd4f52,185,1
000423284ade,00904baf18e7,74.6666666666667,3
000fb598aa56,0014a4cd53bf,37,1
000423284ade,0004230b0edb,115.166666666667,6
0014bffb2e20,000fb568fe9d,114.666666666667,3
003065203940,00042367e514,21,1
00028a536ff4,00054ebdf194,2,1
0012f0934af5,000423284ade,4,1
00904bbf071b,0014a5d8f24d,2,1
000fb568fe9d,0015006a678e,22.2222222222222,9
0015006a678e,0013ce928d27,70,7
000423b0f804,0015006a678e,40.4090909090909,22
000fb568fe9d,0030bd92ecfa,182.833333333333,6
00306502c182,0013cee50b5e,93.75,4
00904baf18e7,00601d8993e8,27,1
000d28fd1813,0012f0b38047,53.4545454545455,22
0013cee50b5e,003065203940,507.5,2
00904b98bc32,003065203940,45,1
0015006a678e,0012f09832e9,66.5,2
0015006a678e,00054ef033f7,35.8461538461538,13
0012f081c713,0015006a678e,2,1
0015006a678e,0013ce64e5ba,2.26666666666667,30
0015006a678e,00166f84c2dd,71,1
000fb5df709b,00601d8969c8,51,1
00022d12610d,00022d62ea9a,55.0689655172414,29
00022d5b38e5,00022d12610d,162.666666666667,3
00904bfc4b58,00904bbf071b,3,1
00022d12610d,0012f09203d3,57.3947368421053,38
00022d12610d,00904b45900f,93.4,5
00904bbf071b,00022d12610d,26.4,5
001124bf80a4,000e354cf2a1,1,1
000e354cf2a1,0014a5926e9c,272,1
0014a5f80e81,00095b1dd1a3,20,1
003065203940,000d9384a123,62,1
003065203940,000d28aad55b,62,1
00904bbf071b,000d28aad55b,473.5,2
0002bdf03491,00131abda24c,28,1
0013ceb3be46,0015009d52ee,6.5,2
0090967ded94,00022d5b38e5,10,1
0015009d52ee,0012f0bbb688,6,1
0012f0c6a17f,0015009d52ee,11.6,5
0012f0a4b124,000fb5d75789,244.5,2
0012f0a4b124,0015009d52ee,260,1
000fb5d75789,0015009d52ee,261,1
0012f0d9baad,0015009d52ee,76.5,4
0011247cd81b,000b7d2ebcfe,7509,1
00028a536ff4,0015009d52ee,95.5,4
0015009d52ee,000fb568fe9d,347,1
0015009d52ee,000e358c7be5,22.3333333333333,9
0015009d52ee,00054e86b2e1,68,1
00022d62ea9a,00904bd1c926,1761,1
00904bd1c926,00904b517a14,3109,2
0013ce817f2f,0012f09203d3,2,1
00904bd1c926,0013ce6571c2,237,1
0013ce6571c2,0012f09203d3,92.1538461538462,13
00904b98bc32,0012f09203d3,2.5,2
00904b394021,000b7d2ebcfe,1,1
00022d12610d,000d931001f3,94.5714285714286,7
00904bf25ef9,00904ba0e82d,51392,1
00904bf25ef9,00022d12610d,225,1
00904ba0e82d,00022d12610d,274,1
00022d5b38e5,0014a5728c1b,368,1
0014a5728c1b,00904b2d9d7a,50,1
000a9544421c,009096c0f18c,7,2
0030651cf92d,0014a5e542e2,26,1
009096c9c225,003065203940,106.5,6
00022d12610d,0014a5a0607c,41,1
009096d4ce10,00022d12610d,9,1
00601d9e8ca6,001217672216,5798,1
001217672216,000e356f1357,4138.66666666667,3
001217672216,000cf1af5de1,235.6,5
0013cee50b5e,00022dd9fe4b,12,1
00022dd9fe4b,003065203940,62,1
000d28ec461d,0090963a9667,1728,1
0015009d52ee,00054ec98797,12,1
000b7d782fc4,000423284ade,97,1
009096c67135,003065203940,70,1
00904ba0e82d,0014a5e34dc6,1635.5,2
000423589966,000f66d91d94,182.5,2
0013cec64669,000f66d91d94,1243,1
000f66d91d94,000423b0f804,78,5
0015009d52ee,00028a236470,23,3
0015009d52ee,0013cec64669,48,1
0015009d52ee,000423c6784f,4,1
003065203940,00904b517a14,152.428571428571,7
0015009d52ee,0012f082b0ae,68,1
00904bc0352c,003065203940,714,2
0015009d52ee,00054ef033f7,3,1
00904baf18e7,001217c93e63,1487.5,2
009096c9c225,0014a55de374,35,1
009096d4ce10,009096c9c225,85.3333333333333,3
0014a5e61fba,00904bbf071b,25,1
00904bbf071b,00904bd1c926,572,1
00904bd1c926,009096d4ce10,1809.5,2
0015009d52ee,00166f84c2dd,3,1
0014a5f80e81,009096760452,1771,1
0014a5256390,0014a5891999,281,1
0015009d52ee,00042380963b,2,1
0015009d52ee,0013ce928d27,95,1
00112495e0ac,0014a565fe11,1635,1
00112495e0ac,009096eacff5,1657,1
0014a565fe11,009096eacff5,1640,1
009096c9c225,00022d5b38e5,76,2
000e357b5ca9,0014a5c61b01,1415,1
001451bd6b24,001451f80098,230.333333333333,3
00904b517a14,009096c9c225,473,3
0014a4cd53bf,009096c9c225,5401,1
000fb5d75789,00054ec044f6,292.333333333333,3
009096c9c225,00904ba0e82d,9849.5,2
009096c9c225,0014a4dd4f52,2304,1
00904ba0e82d,00904b517a14,513,1
009096d4ce10,0014a5c2f1f1,1257,1
0014a5c2f1f1,00904b517a14,2483,1
0011241bea82,001451d8a90a,1,1
001451d8a90a,009096192978,125,1
009096192978,0011248823c6,4972,1
0011248823c6,0090965cfe9e,15,1
003065203940,000d289dc0b1,60,1
009096d4ce10,000d289dc0b1,1010,1
0090966f2675,0014a5acb527,3591,1
000d93269fd0,001124988ca0,78,1
009096c9c225,000d931001f3,261.25,4
003065203940,009096c8c000,14,2
0009ef43415b,000e35ef6969,9,2
0014a4dd4f52,0013ce6571c2,37,2
0013ce6571c2,003065203940,138.5,2
00904b2e2596,00054e02b44f,166,1
00054ef033f7,00054e02b44f,23.5,2
00054e02b44f,0012f0c6a17f,1,1
00904baf18e7,00054e02b44f,89,1
00054e02b44f,0014a4b09606,121,1
00054e86b2e1,00054e02b44f,3,2
0015009d52ee,0012f0eadeba,4,1
0012f081c713,0015009d52ee,16,1
0015009d52ee,000423b0f804,14.3333333333333,3
00904b2e2596,0015009d52ee,167,1
009096c9c225,001451f80098,383.333333333333,3
00904b517a14,00022dd08c16,249,5
001451f80098,00904bc0352c,1660.28571428571,14
000423f02c87,0013cee50b5e,13,2
00022d5b38e5,0014a5c2f1f1,1663,1
0014a5c2f1f1,0014a4cd53bf,1909,1
0014a5c2f1f1,000d931001f3,346.5,2
00022d09485a,0014a4dd4f52,63,1
00022d09485a,0014a5a88f58,63,1
0014a4dd4f52,0014a5a88f58,1022,1
00022dd08c16,001451bd6b24,148.5,2
0014bffb2e20,000423589966,128,2
0014a4dd4f52,009096c8c000,4,1
0014a5c916f5,00112434d249,3614,1
00022d62ea9a,0014a5eda0cc,1469,1
000e35a00afe,0014a5e34dc6,1,1
0014a59057a0,0014a5eb70a7,1036,1
00306502c182,00022dd08c16,68,1
003065203940,00022dd08c16,64.3333333333333,3
003065203940,00904bf25ef9,1,1
00022dd08c16,00904bf25ef9,67,1
00022d7caf83,00022d5b38e5,1,1
00022d5b38e5,00022dd08c16,55,1
00022d7caf83,00022dd08c16,63,1
000d9344b8ed,00306502c182,177,1
000d9344b8ed,00904b517a14,513,3
00904bf25ef9,000d9344b8ed,177,1
000423f02c87,0014a5e34dc6,65,1
000423f02c87,000393614e0d,65,1
000423f02c87,001451bd6b24,63,2
0014a5e34dc6,000393614e0d,138,1
000393614e0d,001451bd6b24,141,1
001217672216,000fb5ec34a6,8.5,2
0014a4ef50e6,00022d62ea9a,25,1
0014a4ef50e6,001451f80098,25,1
0013cec64669,0012f0a4b124,123.555555555556,9
0012f0a4b124,000423c6784f,46.5,2
001451bd6b24,0014a5ce9a65,32,1
000d28fd1813,00095b1ae531,2.57142857142857,7
00054e02b44f,000e2efb5233,87,1
0013ce817f2f,000d9344b8ed,3,1
00904b08721c,001451f80098,1278.78571428571,14
000d9344b8ed,001451f80098,979.857142857143,7
000d9344b8ed,0013cef3f7d5,264,1
001451f80098,0013cef3f7d5,221.181818181818,11
0013cef3f7d5,0014a4cd53bf,331,3
0013cef3f7d5,00022d5b38e5,507.5,2
0013cef3f7d5,00022d62ea9a,271.4,10
0013cef3f7d5,000d931001f3,478.714285714286,14
00904b08721c,0013cef3f7d5,503.875,8
0013cef3f7d5,00904b517a14,154.8,10
00022d62ea9a,0011249662a3,119,1
0011249662a3,0013cef3f7d5,12.5,2
0014a5270c08,0014a564f6bf,63,1
00092de5f9c0,000423589966,22,1
0012f0ab04e0,00022d62ea9a,1188,6
009096d4ce10,0013cef3f7d5,137,4
000d9384a123,009096d676e4,147,1
009096d676e4,001451bd6b24,13,1
009096d676e4,00306502c182,99,1
000423b0f804,0014a57a0fd0,48.5,4
0013ce928d27,0014a57a0fd0,1808,2
000d9384a123,000393614e0d,135,1
000e2efb5233,00601d8969c8,513.666666666667,3
00022d5b38e5,00909624a916,1465,1
001451f80098,00904bd1c926,1019,1
000d931001f3,00904bd1c926,17,1
00028ad511dd,0014a4cd53bf,171,1
000e356f1357,00054e02b44f,1589,1
001451f80098,00028ad511dd,26,1
00028ad511dd,009096c9c225,62,1
00904bb2d2b7,0013cef390c5,57,1
000625e449be,0012f0e66b40,1171,1
000625e449be,0030bdfe4a2a,1787,1
009096c6fbf4,009096d4ce10,1,1
00904b45900f,009096c6fbf4,14.5,2
0090967dd064,00904b517a14,269,1
009096c6fbf4,000d931001f3,255,1
000fb568fe9d,00042380963b,289,3
0014a57a0fd0,00028a536ff4,234,1
0014a57a0fd0,0012f082b0ae,2987,2
000b7d2eb8fe,000625e449be,392,1
0030bde66874,000625e449be,480,1
00904b98bc32,009096d4ce10,222,2
0014a57a0fd0,0030bdfe4a2a,1834,1
00601d8969c8,000625e449be,754,1
0040962dc86b,000625e449be,232,1
00904b5294e4,009096d4ce10,189,1
000d9384a123,0013cef3f7d5,686.285714285714,7
00904bbf071b,0013cef3f7d5,28,1
00022d62ea9a,001451bd6b24,132.428571428571,7
000d931001f3,00022d6c81e1,17,1
0014a5acb527,003065c0bae2,321,1
009096c9c225,0012f0ab04e0,1,1
0012f0ab04e0,001451bd6b24,1632.5,2
0013cef5a050,0040962dc86b,5,2
009096c9c225,000d9344b8ed,262,1
0012f0ab04e0,000d9344b8ed,444,1
0011244e76e0,00022d63a45e,202,1
00022d47cf54,00022d334bab,21,1
00054ef64bf4,000e2efb5233,12,2
00054e5b008d,00054ef64bf4,33,1
0012f0af6c8b,0012f0ab04e0,17,1
0012f0f635fa,0014bffb2e20,211,3
00904b2e2596,0014bffb2e20,25184,1
00904b08721c,001451bd6b24,1256,2
0014a5c8875a,0014a4cd53bf,7230,1
0014a5c8875a,000423b1382d,29,1
00022d5b38e5,009096ddc734,156,1
009096ddc734,0014a4dd4f52,257.5,2
009096ddc734,000d931001f3,238,2
00904b98bc32,00022d21e4f3,23,1
000d930669c2,001451f80098,24,1
0013cef3f7d5,001451bd6b24,225.8,5
00909637eeb6,0013cef3f7d5,11,1
00909637eeb6,0014a5c8875a,11,1
0013cef3f7d5,0014a5c8875a,587.5,2
000e35db42ba,00022d5b38e5,41,1
001217672216,0030bdfe4a2a,253.5,2
0014a5f80e81,0014a5f7861c,3479,1
0014a4dc5d2d,0011247fd70d,373,1
0014a4dc5d2d,0014a54aad18,373,1
00904ba0e82d,00904b08721c,219,1
00904ba0e82d,0012f0ab04e0,5806,1
00904b08721c,0012f0ab04e0,241,1
0011247fd70d,0014a54aad18,1711,1
000d28fd1813,00054e5b008d,118.5,16
000423284ade,0010c676af45,90.5,2
00054e5b008d,0014bffb2e20,46,1
00022d5b38e5,0014a5a6efe1,829,1
00022d5b38e5,00904b98bc32,829,1
0014a5a6efe1,00904b98bc32,1822,1
0012f0a4b124,0014a4b09606,721.3125,16
00022d262e4e,0014a4cd53bf,66,1
000e358c7be5,000f66d91d94,63,1
00054e5b008d,000e35a61df0,337,1
0012f0f635fa,000e35a61df0,81,7
000e2efb5233,000e35a61df0,221,1
00904b2d9d7a,0013cee50b5e,1,1
00904b2d9d7a,00904b00fdfd,1,1
